time,LineB2B5.P1Pu,case,parameter_value
570.0,0.7823710444782618,0p173884267,0.173884267
580.0,0.78237104447929,0p173884267,0.173884267
590.0,0.7823710444803177,0p173884267,0.173884267
600.0,0.7823710444813459,0p173884267,0.173884267
610.0,0.7823710444823739,0p173884267,0.173884267
620.0,0.7823710444834019,0p173884267,0.173884267
630.0,0.78237104448443,0p173884267,0.173884267
640.0,0.782371044485458,0p173884267,0.173884267
650.0,0.782371044486486,0p173884267,0.173884267
660.0,0.782371044487514,0p173884267,0.173884267
670.0,0.7823710444885421,0p173884267,0.173884267
680.0,0.78237104448957,0p173884267,0.173884267
690.0,0.7823710444905981,0p173884267,0.173884267
700.0,0.7823710444916262,0p173884267,0.173884267
710.0,0.7823710444926542,0p173884267,0.173884267
720.0,0.7823710444936822,0p173884267,0.173884267
730.0,0.7823710444947103,0p173884267,0.173884267
740.0,0.7823710444957382,0p173884267,0.173884267
750.0,0.7823710444967662,0p173884267,0.173884267
760.0,0.7823710444977944,0p173884267,0.173884267
770.0,0.7823710444988222,0p173884267,0.173884267
780.0,0.7823710444998504,0p173884267,0.173884267
790.0,0.7823710445008785,0p173884267,0.173884267
800.0,0.7823710445019064,0p173884267,0.173884267
810.0,0.7823710445029345,0p173884267,0.173884267
820.0,0.7823710445039626,0p173884267,0.173884267
830.0,0.7823710445049905,0p173884267,0.173884267
840.0,0.7823710445060185,0p173884267,0.173884267
850.0,0.7823710445070466,0p173884267,0.173884267
860.0,0.7823710445080746,0p173884267,0.173884267
870.0,0.7823710445091027,0p173884267,0.173884267
880.0,0.7823710445101307,0p173884267,0.173884267
890.0,0.7823710445111259,0p173884267,0.173884267
900.0,0.7823710445111409,0p173884267,0.173884267
910.0,0.7823710445111559,0p173884267,0.173884267
920.0,0.7823710445111709,0p173884267,0.173884267
930.0,0.7823710445111861,0p173884267,0.173884267
940.0,0.7823710445112011,0p173884267,0.173884267
950.0,0.7823710445112162,0p173884267,0.173884267
960.0,0.7823710445112312,0p173884267,0.173884267
970.0,0.7823710445112462,0p173884267,0.173884267
980.0,0.7823710445112612,0p173884267,0.173884267
990.0,0.7823710445112761,0p173884267,0.173884267
1000.0,0.7823710445112911,0p173884267,0.173884267
1010.0,0.7823710445113061,0p173884267,0.173884267
1020.0,0.7823710445113213,0p173884267,0.173884267
1030.0,0.7823710445113363,0p173884267,0.173884267
1040.0,0.7823710445113513,0p173884267,0.173884267
1050.0,0.7823710445113664,0p173884267,0.173884267
1060.0,0.7823710445113816,0p173884267,0.173884267
1070.0,0.7823710445113966,0p173884267,0.173884267
1080.0,0.7823710445114116,0p173884267,0.173884267
1090.0,0.7823710445114266,0p173884267,0.173884267
1100.0,0.7823710445114417,0p173884267,0.173884267
1110.0,0.7823710445114567,0p173884267,0.173884267
1120.0,0.7823710445114717,0p173884267,0.173884267
1130.0,0.7823710445114866,0p173884267,0.173884267
1140.0,0.782371044511502,0p173884267,0.173884267
1150.0,0.782371044511517,0p173884267,0.173884267
1160.0,0.7823710445115319,0p173884267,0.173884267
1170.0,0.7823710445115469,0p173884267,0.173884267
1180.0,0.7823710445115618,0p173884267,0.173884267
1190.0,0.782371044511577,0p173884267,0.173884267
1200.0,0.782371044511592,0p173884267,0.173884267
1210.0,0.782371044511607,0p173884267,0.173884267
1220.0,0.782371044511622,0p173884267,0.173884267
1230.0,0.7823710445116371,0p173884267,0.173884267
1240.0,0.7823710445116522,0p173884267,0.173884267
1250.0,0.7823710445116672,0p173884267,0.173884267
1260.0,0.7823710445116822,0p173884267,0.173884267
1270.0,0.7823710445116974,0p173884267,0.173884267
1280.0,0.7823710445117124,0p173884267,0.173884267
1290.0,0.7823710445117273,0p173884267,0.173884267
1300.0,0.7823710445117423,0p173884267,0.173884267
1310.0,0.7823710445117575,0p173884267,0.173884267
1320.0,0.7823710445117725,0p173884267,0.173884267
1330.0,0.7823710445117876,0p173884267,0.173884267
1340.0,0.7823710445118026,0p173884267,0.173884267
1350.0,0.7823710445118176,0p173884267,0.173884267
1360.0,0.7823710445118327,0p173884267,0.173884267
1370.0,0.7823710445118477,0p173884267,0.173884267
1380.0,0.7823710445118627,0p173884267,0.173884267
1390.0,0.7823710445118777,0p173884267,0.173884267
1400.0,0.7823710445118928,0p173884267,0.173884267
1410.0,0.7823710445119078,0p173884267,0.173884267
1420.0,0.7823710445119227,0p173884267,0.173884267
1430.0,0.7823710445119378,0p173884267,0.173884267
1440.0,0.782371044511953,0p173884267,0.173884267
1450.0,0.782371044511968,0p173884267,0.173884267
1460.0,0.782371044511983,0p173884267,0.173884267
1470.0,0.782371044511998,0p173884267,0.173884267
1480.0,0.7823710445120131,0p173884267,0.173884267
1490.0,0.7823710445120281,0p173884267,0.173884267
1500.0,0.7823710445120431,0p173884267,0.173884267
1510.0,0.7823710445120581,0p173884267,0.173884267
1520.0,0.7823710445120732,0p173884267,0.173884267
1530.0,0.7823710445120884,0p173884267,0.173884267
1540.0,0.7823710445121034,0p173884267,0.173884267
1550.0,0.7823710445121184,0p173884267,0.173884267
1560.0,0.7823710445121334,0p173884267,0.173884267
1570.0,0.7823710445121486,0p173884267,0.173884267
1580.0,0.7823710445121616,0p173884267,0.173884267
1590.0,0.7823710445121617,0p173884267,0.173884267
1600.0,0.7823710445121618,0p173884267,0.173884267
1610.0,0.7823710445121619,0p173884267,0.173884267
1620.0,0.782371044512162,0p173884267,0.173884267
1630.0,0.7823710445121621,0p173884267,0.173884267
1640.0,0.7823710445121622,0p173884267,0.173884267
1650.0,0.7823710445121623,0p173884267,0.173884267
1660.0,0.7823710445121623,0p173884267,0.173884267
1670.0,0.7823710445121624,0p173884267,0.173884267
1680.0,0.7823710445121626,0p173884267,0.173884267
1690.0,0.7823710445121627,0p173884267,0.173884267
1700.0,0.7823710445121628,0p173884267,0.173884267
1710.0,0.782371044512163,0p173884267,0.173884267
1720.0,0.7823710445121631,0p173884267,0.173884267
1730.0,0.7823710445121632,0p173884267,0.173884267
1740.0,0.7823710445121634,0p173884267,0.173884267
1750.0,0.7823710445121635,0p173884267,0.173884267
1760.0,0.7823710445121637,0p173884267,0.173884267
1770.0,0.7823710445121638,0p173884267,0.173884267
1780.0,0.7823710445121639,0p173884267,0.173884267
1790.0,0.782371044512164,0p173884267,0.173884267
1800.0,0.7823710445121641,0p173884267,0.173884267
1810.0,0.7823710445121642,0p173884267,0.173884267
1820.0,0.7823710445121642,0p173884267,0.173884267
1830.0,0.7823710445121643,0p173884267,0.173884267
1840.0,0.7823710445121644,0p173884267,0.173884267
1850.0,0.7823710445121645,0p173884267,0.173884267
1860.0,0.7823710445121647,0p173884267,0.173884267
1870.0,0.7823710445121648,0p173884267,0.173884267
1880.0,0.7823710445121649,0p173884267,0.173884267
1890.0,0.782371044512165,0p173884267,0.173884267
1900.0,0.7823710445121651,0p173884267,0.173884267
1910.0,0.7823710445121652,0p173884267,0.173884267
1920.0,0.7823710445121653,0p173884267,0.173884267
1930.0,0.7823710445121654,0p173884267,0.173884267
1940.0,0.7823710445121655,0p173884267,0.173884267
1950.0,0.7823710445121657,0p173884267,0.173884267
1960.0,0.7823710445121659,0p173884267,0.173884267
1970.0,0.782371044512166,0p173884267,0.173884267
1980.0,0.782371044512166,0p173884267,0.173884267
1990.0,0.7823710445121661,0p173884267,0.173884267
2000.0,0.7823710445121662,0p173884267,0.173884267
2000.0,0.7823710445121662,0p173884267,0.173884267
